#Program: R2: Genomics analysis and visualization platform
#Website: https://r2.amc.nl
#Support: r2-support@amsterdamumc.nl
#Date: 2025-04-17 (03:26:38)
#Dataset: ps_avgpres_nbadam88_u133p2
#Kaplan_modus: median
#Minimal presentcalls: 1
#Multiple_testing: fdr 0.05
#Result_set (passed/total): 3074/12121
#Survival: overall-c1103
#filter: manual gene selection (0)
#H:probeset	hugo	pvalue	express	sublist
223470_at	PIGM	7.39083644906445e-06	165.5	high
226529_at	TMEM106B	7.39209285833333e-06	909.9	low
203663_s_at	COX5A	7.51537206224066e-06	2338.7	high
227367_at	SLCO3A1	7.56925080952381e-06	164.1	low
229817_at	ZNF608	7.61381616735537e-06	174.3	low
213326_at	VAMP1	7.83607685802469e-06	93.1	low
208924_at	RNF11	7.8495596e-06	799.4	low
202125_s_at	TRAK2	7.97589178028747e-06	395.6	low
219736_at	TRIM36	8.12526764139344e-06	271.7	low
218052_s_at	ATP13A1	8.28920239877301e-06	179	high
206074_s_at	HMGA1	8.31214238289206e-06	363.2	high
230783_at	OTUD7A	8.31584704897959e-06	41.2	low
218355_at	KIF4A	8.3281617195122e-06	146	high
213124_at	ZNF473	8.50354398380567e-06	128.6	high
212247_at	NUP205	8.50424603448276e-06	420.8	high
218343_s_at	GTF3C3	8.72268787676768e-06	327.3	high
219308_s_at	AK5	8.8643365625e-06	16.4	low
227468_at	CPT1C	8.95927251307847e-06	165.8	high
1553955_at	PPP1R21	9.02943915863454e-06	427	low
212205_at	H2AFV	9.14912026653307e-06	1444	low
218047_at	OSBPL9	9.196517846e-06	743.9	low
234973_at	SLC38A5	9.23990362275449e-06	37.3	high
212063_at	CD44	9.24458046015936e-06	761.7	low
212369_at	ZNF384	9.32042246719682e-06	258.4	high
225045_at	CCDC88A	9.45103710515873e-06	703.2	low
212716_s_at	EIF3K	9.62620595454545e-06	1530.3	high
227146_at	QSOX2	9.63343477227723e-06	127.6	high
202111_at	SLC4A2	1.01090813510848e-05	99.3	high
218069_at	DCTPP1	1.02502143188976e-05	521.6	high
220865_s_at	PDSS1	1.02857996345776e-05	108.5	high
209112_at	CDKN1B	1.05020622e-05	917.4	low
59697_at	RAB15	1.05065824246575e-05	163.6	low
36936_at	TSTA3	1.06312296699219e-05	220.3	high
235782_at	AGO3	1.066648e-05	152	low
227579_at	FER	1.0789902376699e-05	214.6	low
201431_s_at	DPYSL3	1.0802829459144e-05	1223.3	low
238447_at	RBMS3	1.09533436666667e-05	1092.3	low
203556_at	ZHX2	1.14730774545455e-05	84.1	low
225687_at	FAM83D	1.15873957456647e-05	114	high
236331_at	CDKL2	1.15944852876448e-05	81.8	low
228922_at	SHF	1.16951799461538e-05	40	low
214230_at	CDC42	1.16978584491363e-05	285.2	low
218370_s_at	S100PBP	1.17500556034483e-05	374.2	low
200903_s_at	AHCY	1.20041007189293e-05	749.6	high
219041_s_at	REPIN1	1.22221850019011e-05	623.6	high
204767_s_at	FEN1	1.2226639e-05	325.1	high
228254_at	STAM2	1.22323977619048e-05	190.2	low
227123_at	RAB3B	1.22390409599237e-05	106.4	low
214672_at	TTLL5	1.22786418693182e-05	116	high
221260_s_at	CSRNP2	1.2284851173913e-05	262.4	low
202264_s_at	TOMM40	1.23865642490566e-05	179.5	high
212160_at	XPOT	1.26763974595104e-05	588.9	high
204771_s_at	TTF1	1.28380947335835e-05	328.8	high
226839_at	NR2C2AP	1.28521560357143e-05	74.1	high
225226_at	STRIP1	1.29740323988764e-05	166.3	low
203156_at	AKAP11	1.30581685327103e-05	713.4	low
213405_at	RAB22A	1.31082056996269e-05	260.1	low
202779_s_at	UBE2S	1.33275699348231e-05	665.8	high
229269_x_at	SSBP4	1.34081240334572e-05	239.2	high
217872_at	PIH1D1	1.38673460055659e-05	351.9	high
218722_s_at	CCDC51	1.43997255537037e-05	218.4	high
203701_s_at	TRMT1	1.46362307264325e-05	182.5	high
228035_at	STK33	1.47879778154982e-05	24.8	high
209725_at	UTP20	1.49565996869245e-05	71.1	high
218117_at	RBX1	1.5002678625e-05	782.7	low
206051_at	ELAVL4	1.54176451155963e-05	2098.5	low
226112_at	SGCB	1.54813585531136e-05	859	low
218518_at	FAM13B	1.55356873473492e-05	436.3	low
208713_at	HNRNPUL1	1.5752986870438e-05	405.9	high
224505_s_at	PLCD4	1.59766923078324e-05	46.1	low
204407_at	TTF2	1.60696691890909e-05	85.3	high
203651_at	ZFYVE16	1.62882085833333e-05	221.5	low
235013_at	SLC31A1	1.62957495771325e-05	96.7	low
231130_at	FKBP7	1.63006846491863e-05	243.3	high
226314_at	CHST14	1.64059922906137e-05	128.3	high
202095_s_at	BIRC5	1.65429413633094e-05	397.6	high
219329_s_at	ATRAID	1.65465190576577e-05	693.5	high
213246_at	TMEM251	1.65657142222222e-05	273.4	high
202107_s_at	MCM2	1.65928003123878e-05	368.7	high
219778_at	ZFPM2	1.66418511162791e-05	213.3	low
209757_s_at	MYCN	1.67060929196429e-05	3475.9	high
213375_s_at	N4BP2L1	1.67200444545455e-05	232.5	low
200896_x_at	HDGF	1.69104772740214e-05	895.8	high
218111_s_at	CMAS	1.70817614547069e-05	161.1	low
221767_x_at	HDLBP	1.75062915283688e-05	541.4	high
209077_at	TXN2	1.76205444106195e-05	369	high
223425_at	RAVER1	1.79517792102473e-05	72.1	high
219328_at	DDX31	1.80599058838028e-05	47.7	high
227604_at	TMEM185B	1.80754893492064e-05	61.4	high
226030_at	ACADSB	1.83224785202109e-05	133.5	low
228745_at	SGTB	1.84512715759162e-05	312.4	low
223335_at	TMEM69	1.84612824508772e-05	362.6	high
213496_at	PLPPR4	1.84831264230769e-05	340.3	low
217822_at	WBP11	1.85136493642732e-05	609.5	high
225339_at	SPAG9	1.90383111062718e-05	1122.9	low
203420_at	FAM8A1	1.917390424e-05	674.9	low
224374_s_at	EMILIN2	1.94932405121528e-05	63.4	high
215416_s_at	STOML2	1.95149990623917e-05	467.6	high
223917_s_at	SLC39A3	1.99385836470588e-05	155.8	high
209159_s_at	NDRG4	2.01196728917526e-05	297.4	low
223107_s_at	ZCCHC17	2.01225527603448e-05	239.6	low
219770_at	GTDC1	2.01349906994819e-05	173.8	low
209435_s_at	ARHGEF2	2.01364650051635e-05	296.5	high
211342_x_at	MED12	2.06489655248714e-05	111.4	high
203306_s_at	SLC35A1	2.08095154452055e-05	600.4	low
226979_at	MAP3K2	2.10086973504274e-05	642	low
211784_s_at	SRSF1	2.1039449778157e-05	2888.5	high
232313_at	TMEM132C	2.1055436592845e-05	140.4	low
216952_s_at	LMNB2	2.11105355272109e-05	125.6	high
209566_at	INSIG2	2.20013642105263e-05	228.1	low
226452_at	PDK1	2.22862047457627e-05	280.8	high
229618_at	SNX16	2.245297321489e-05	164.2	low
200990_at	TRIM28	2.25569353040541e-05	986.4	high
225824_at	CCNK	2.26897365824916e-05	272.9	high
221213_s_at	ZNF280D	2.26934553794266e-05	149.5	low
215693_x_at	DDX27	2.28328320637584e-05	246.6	high
218529_at	CD320	2.2870188e-05	84.4	high
201797_s_at	VARS	2.31302326923077e-05	146.1	high
229889_at	LRRC75A	2.3152125159129e-05	30.5	low
230359_at	KNDC1	2.33741040233723e-05	15.2	low
202231_at	EIF3M	2.33824190833333e-05	1711.7	high
218732_at	PTRH2	2.36718491347754e-05	444.9	high
226779_at	LMBRD2	2.38151475083056e-05	589.6	low
203130_s_at	KIF5C	2.38849814545455e-05	2562.9	low
209211_at	KLF5	2.38855587314662e-05	9.1	low
229240_at	ZDHHC21	2.38957714356436e-05	140	low
213331_s_at	NEK1	2.39092745364238e-05	204.5	low
218612_s_at	TSSC4	2.39124603125e-05	80.6	high
204033_at	TRIP13	2.39242006467662e-05	184.9	high
204199_at	RALGPS1	2.40762070114943e-05	138	low
227646_at	EBF1	2.42815422786885e-05	1168.2	low
1557014_a_at	FAM201A	2.45389744189853e-05	25.5	high
204702_s_at	NFE2L3	2.4616325e-05	56	high
229809_at	POU6F1	2.46400646590909e-05	40.2	low
201276_at	RAB5B	2.46464939576547e-05	193.9	low
201771_at	SCAMP3	2.46481424796085e-05	222.3	high
212131_at	LSM14A	2.46679102601626e-05	740.4	high
213278_at	MTMR9	2.48684808589951e-05	223.1	low
217786_at	PRMT5	2.6044484733441e-05	178.8	high
220748_s_at	ZNF580	2.60791748705502e-05	167.3	high
217908_s_at	DCAF6	2.69357945e-05	172.3	low
222495_at	TMEM167B	2.71356203703704e-05	400	low
236265_at	SP4	2.7289398681672e-05	368.9	low
204102_s_at	EEF2	2.74109702728732e-05	5169	high
222047_s_at	SRRT	2.75834333653846e-05	1095.5	high
235240_at	ATXN3	2.7835052272e-05	117.7	low
227728_at	PPM1A	2.81807441214058e-05	603.6	low
227520_at	TXLNG	2.82148655661882e-05	357.5	high
212088_at	PMPCA	2.84178675675676e-05	184.2	high
213399_x_at	RPN2	2.84200778184713e-05	1319.7	high
221802_s_at	SHTN1	2.87032975873016e-05	278.6	low
227407_at	TAPT1	2.91918245324881e-05	283.5	low
223020_at	CLPTM1L	2.93617799841772e-05	744	high
200709_at	FKBP1A	2.96418767772512e-05	944	high
202054_s_at	ALDH3A2	2.98853387697161e-05	289.8	low
223536_at	PSD2	2.99369641823899e-05	111.9	low
206170_at	ADRB2	2.99646390551181e-05	42.4	low
201074_at	SMARCC1	3.02998402194357e-05	598.2	high
237939_at	EPHA5	3.03146780847724e-05	71.8	low
1554063_at	ZHX1-C8ORF76	3.0315019342723e-05	27.6	high
205140_at	FPGT	3.049151184375e-05	87.6	low
217912_at	DUS1L	3.07256949765991e-05	273.4	high
211946_s_at	PRRC2C	3.27991994392523e-05	1754.7	high
232235_at	DSEL	3.33574444167963e-05	95.8	low
218951_s_at	PLCXD1	3.34703346428571e-05	221	high
202148_s_at	PYCR1	3.41068026976744e-05	299.9	high
213624_at	SMPDL3A	3.46540515789474e-05	154.3	low
200620_at	TMEM59	3.4665685316847e-05	1085.7	low
225676_s_at	DCAF13	3.50321216820988e-05	794.5	high
228880_at	NAT8L	3.63027679538462e-05	104.2	high
222554_s_at	NOL6	3.63224721571649e-05	53.5	high
239538_at	ZRANB3	3.63967004761905e-05	108.1	high
217716_s_at	SEC61A1	3.64539075e-05	245	high
217887_s_at	EPS15	3.65049994640123e-05	509.5	low
226241_s_at	MRPL52	3.69191945107034e-05	144.4	high
227694_at	STPG1	3.73186159389313e-05	39.8	high
203422_at	POLD1	3.75608726067073e-05	89.5	high
218873_at	GON4L	3.90784355775076e-05	172.2	high
207606_s_at	ARHGAP12	3.91091352359209e-05	104.6	low
206625_at	PRPH2	3.91475192564492e-05	24.2	low
203150_at	RABEPK	3.93785801059002e-05	186.1	high
221702_s_at	TM2D3	3.94042690909091e-05	731	low
221656_s_at	ARHGEF10L	3.99346668731118e-05	165.8	low
217980_s_at	MRPL16	3.99610905128205e-05	251.9	high
226742_at	SAR1B	4.0277316310241e-05	240.4	low
235264_at	HCFC2	4.06598489323308e-05	131.4	low
243163_at	HECW1	4.0787165e-05	37.9	low
222391_at	TMEM30A	4.08684555389222e-05	599.8	low
225749_at	C16ORF91	4.09041044827586e-05	110.9	high
230063_at	ZNF264	4.09791109850746e-05	115.2	low
217770_at	PIGT	4.10117386846039e-05	222.4	high
240236_at	STXBP5L	4.1320687704918e-05	33	low
200051_at	SART1	4.17240172916667e-05	160.1	high
217927_at	SPCS1	4.20301528380386e-05	1264.4	high
204953_at	SNAP91	4.23637941839763e-05	568.4	low
223378_at	GLIS2	4.23694493185185e-05	158.3	high
201281_at	ADRM1	4.24711950591716e-05	297.8	high
222237_s_at	ZNF112	4.28091519054653e-05	146.4	high
224966_s_at	DUS3L	4.28663276843658e-05	73.9	high
204092_s_at	AURKA	4.31238046097202e-05	181.6	high
204441_s_at	POLA2	4.342579975e-05	90.7	high
201330_at	RARS	4.35279171071953e-05	947.3	high
218251_at	MID1IP1	4.35430040909091e-05	133.6	high
206518_s_at	RGS9	4.37530831918009e-05	23.6	low
235580_at	ZNF141	4.42017782894737e-05	164.8	high
222681_at	POGLUT1	4.42873028175183e-05	214	high
225930_at	NKIRAS1	4.44936113119534e-05	90.8	low
203316_s_at	SNRPE	4.45592307860262e-05	2439.5	high
218758_s_at	RRP1	4.47519986357039e-05	71.8	high
226126_at	TBCK	4.47545021947674e-05	388.3	high
228327_x_at	MEIS3	4.51941146666667e-05	234	high
223336_s_at	RAB18	4.55519809696093e-05	709.3	low
214426_x_at	CHAF1A	4.67360887427746e-05	124.3	high
224804_s_at	FAM219B	4.68085734632035e-05	330.7	low
228715_at	ZCCHC12	4.73155635446686e-05	163.8	low
208691_at	TFRC	4.76057071079137e-05	834.3	high
228007_at	CEP85L	4.79901040804598e-05	185.5	low
227228_s_at	CCDC88C	4.88251965853659e-05	66.7	high
201734_at	CLCN3	4.88889594842407e-05	547.1	low
200650_s_at	LDHA	4.89523900714286e-05	3065.2	high
209274_s_at	ISCA1	4.89851400572246e-05	690.5	low
227864_s_at	MVB12A	4.9303939828816e-05	193.2	high
204835_at	POLA1	4.97430645584046e-05	136.4	high
218258_at	POLR1D	5.03409440967283e-05	2070	high
219124_at	TTI2	5.08291724573864e-05	119.3	high
229641_at	CCBE1	5.14444467943262e-05	82.4	low
226031_at	VPS50	5.14479793767705e-05	243.7	low
202589_at	TYMS	5.16332312446959e-05	1355.6	high
218889_at	NOC3L	5.19372865960452e-05	299.9	high
205324_s_at	FTSJ1	5.24789721861777e-05	360.2	high
201421_s_at	WDR77	5.28386826478873e-05	206.6	high
235208_at	CCDC112	5.3469975907173e-05	183	low
209017_s_at	LONP1	5.40138657724719e-05	274.2	high
204331_s_at	MRPS12	5.472861e-05	134.7	high
238542_at	ULBP2	5.48483738095238e-05	22.6	low
204228_at	PPIH	5.52410760699301e-05	372.6	high
201069_at	MMP2	5.58053548603352e-05	354.7	high
226967_at	FIZ1	5.68618393732591e-05	137.9	high
43977_at	TMEM161A	5.69281276150628e-05	125.1	high
225506_at	KIAA1468	5.69422694861111e-05	177.1	low
238454_at	ZNF540	5.69899412517385e-05	62.7	low
205758_at	CD8A	5.70561191400832e-05	33	low
1558292_s_at	PIGW	5.89438186288089e-05	122.7	high
209234_at	KIF1B	5.90916353112033e-05	415.8	low
204977_at	DDX10	5.9616569281768e-05	253.5	high
221792_at	RAB6B	5.98205623172414e-05	256.8	low
228981_at	TMEM169	6.04904682369146e-05	135.3	low
212985_at	APBB2	6.11570306877579e-05	269.5	high
209623_at	MCCC2	6.14153421291209e-05	158.1	high
229094_at	ATP6V0E2-AS1	6.1639768109589e-05	34.3	low
209153_s_at	TCF3	6.16917332784637e-05	324.3	high
235896_s_at	MIEF2	6.39856148837209e-05	44.6	low
224837_at	FOXP1	6.47999919945355e-05	857.5	low
234303_s_at	GPR85	6.53864285811733e-05	256.2	low
201774_s_at	NCAPD2	6.59823313760218e-05	209.6	high
226247_at	PLEKHA1	6.62385439591837e-05	461.8	low
37462_i_at	SF3A2	6.649093125e-05	159.1	high
38269_at	PRKD2	6.86329452439024e-05	194.3	high
212740_at	PIK3R4	6.87124194843962e-05	153.1	high
218090_s_at	WDR11	6.91557996346414e-05	384.7	low
212642_s_at	HIVEP2	6.96872325405405e-05	184.3	low
202645_s_at	MEN1	7.01274277192983e-05	215.6	high
217724_at	SERBP1	7.04795311051213e-05	2579.1	high
225156_at	ELOF1	7.10186333333333e-05	175.4	high
228597_at	MIS18A	7.10378693405114e-05	140.5	high
229572_at	ATP6V0A2	7.11751627919463e-05	172.7	high
201251_at	PKM	7.16302356032172e-05	1164.3	high
223113_at	TMEM138	7.18833714457831e-05	174.9	high
200045_at	ABCF1	7.26852190654206e-05	388	high
209889_at	SEC31B	7.27208283733333e-05	9.7	low
206055_s_at	SNRPA1	7.27318336363636e-05	771.3	high
226921_at	UBR1	7.2765219747004e-05	510.7	low
200610_s_at	NCL	7.37838473803192e-05	2383.7	high
227193_at	SLC30A4	7.43951292175066e-05	143.2	low
206631_at	PTGER2	7.44266422974768e-05	59.2	high
222750_s_at	SRD5A3	7.4934269602649e-05	120.9	high
225728_at	SORBS2	7.60658485582011e-05	1139.5	low
214145_s_at	SPTB	7.67123198943197e-05	40.2	low
209197_at	SYT11	7.79359512005277e-05	818.7	low
201385_at	DHX15	7.80771260606061e-05	2159.7	high
218284_at	SMAD3	7.82956074638633e-05	101.6	high
221481_x_at	HNRNPD	7.83962356973684e-05	1634.8	high
230078_at	RAPGEF6	7.84758397244094e-05	1763.5	low
201761_at	MTHFD2	7.8875620327654e-05	1704.8	high
228790_at	FAM110B	7.90616022774869e-05	58.7	high
217746_s_at	PDCD6IP	7.90720168888889e-05	476.3	high
204241_at	ACOX3	7.97106075718016e-05	69	high
218486_at	KLF11	7.97351892057292e-05	124.3	low
202151_s_at	UBAC1	7.97683484093872e-05	204.8	high
212289_at	ANKRD12	8.01053465499351e-05	213.8	low
58696_at	EXOSC4	8.01355720286086e-05	160.2	high
202333_s_at	UBE2B	8.01931656623377e-05	830.9	low
221467_at	MC4R	8.03146566450777e-05	20.7	low
50314_i_at	C20ORF27	8.03155022121604e-05	106.7	high
218496_at	RNASEH1	8.1062902e-05	455.7	high
203343_at	UGDH	8.11096916666667e-05	392.3	high
201824_at	RNF14	8.23365784536082e-05	184.2	low
230650_at	SLCO5A1	8.23674209137709e-05	160.6	high
228104_at	PLXNA4	8.29884985989717e-05	68.1	low
210052_s_at	TPX2	8.36571218333333e-05	183.9	high
211423_s_at	SC5D	8.37557988061617e-05	310.7	low
211168_s_at	UPF1	8.49872994110115e-05	110	high
211270_x_at	PTBP1	8.5120575e-05	624.2	high
201252_at	PSMC4	8.67062748214286e-05	290.5	high
205202_at	PCMT1	8.67074109578544e-05	844.4	low
208787_at	MRPL3	8.67150236687898e-05	1239.4	high
47773_at	FBXO42	8.67325402926209e-05	152.7	low
201770_at	SNRPA	8.86573372299873e-05	466.4	high
219000_s_at	DSCC1	8.92408625e-05	188.5	high
202161_at	PKN1	8.93819417341772e-05	160.9	high
1555881_s_at	LZTS2	8.9489542712294e-05	81.5	high
239265_at	SLC35G1	8.97084086489899e-05	17.6	high
228283_at	CMC1	8.9804504323641e-05	277.1	high
224616_at	DYNC1LI2	9.01242969230769e-05	1531.3	low
224692_at	PPP1R15B	9.02414556297229e-05	483.9	high
226155_at	FAM160B1	9.09017208531995e-05	325.4	low
207828_s_at	CENPF	9.10062975849057e-05	550.1	high
217897_at	FXYD6	9.10157667211055e-05	505.8	low
229714_at	HS6ST3	9.14793742481203e-05	26.2	low
212701_at	TLN2	9.16255061702128e-05	82.4	low
218244_at	NOL8	9.18049085375e-05	381.2	high
204978_at	CLASRP	9.18626529588015e-05	188.1	high
221799_at	CHPF2	9.22128500872818e-05	99.7	high
201578_at	PODXL	9.2400813237858e-05	288	high
214096_s_at	SHMT2	9.32634063059702e-05	740.6	high
232272_at	ZNF624	9.3330646e-05	44.6	low
228915_at	DACH1	9.35461484615385e-05	209.6	high
202355_s_at	GTF2F1	9.4810221980198e-05	257.2	high
223062_s_at	PSAT1	9.49005208798017e-05	270	high
212757_s_at	CAMK2G	9.51513482694685e-05	379	low
225196_s_at	MRPS26	9.51996807777778e-05	390.4	high
208671_at	SERINC1	9.52679252586207e-05	1532.2	low
225922_at	FNIP2	9.53804628606658e-05	511.8	low
213353_at	ABCA5	9.65608357810578e-05	183	low
214662_at	WDR43	9.65848632309582e-05	168.7	high
202240_at	PLK1	9.67841772269939e-05	81.3	high
212870_at	SOS2	9.76258910416667e-05	298.8	low
205733_at	BLM	9.90180364504284e-05	181.4	high
218708_at	NXT1	9.92783989242054e-05	194.2	high
228333_at	ZEB2	9.94956502930403e-05	185.2	low
218016_s_at	POLR3E	9.96425923995128e-05	270.2	high
200826_at	SNRPD2	9.97373528658537e-05	4229.1	high
204828_at	RAD9A	9.99046145377129e-05	90.1	high
200666_s_at	DNAJB1	0.000100263203572296	703.2	high
208696_at	CCT5	0.00010095792723301	2008	high
229015_at	NIPSNAP3B	0.000103115183515151	79.7	low
201575_at	SNW1	0.000103192852542373	721.6	high
223444_at	SENP7	0.000104472906952842	226.2	low
225638_at	COA6	0.000107383423055556	338.9	high
232183_at	SERAC1	0.000107528476079614	62.5	low
209956_s_at	CAMK2B	0.000108233228192771	123.1	low
213841_at	TNR	0.000108470843586041	110.5	low
202236_s_at	SLC16A1	0.000108631111742788	150.2	high
202508_s_at	SNAP25	0.000108706476354916	1202.1	low
212416_at	SCAMP1	0.000108796961020408	778.4	low
223419_at	FBXW9	0.000110480664994012	68.9	high
211716_x_at	ARHGDIA	0.000110738963875598	446.2	high
212322_at	SGPL1	0.000111832951111111	278.2	low
212450_at	SECISBP2L	0.000112737234080664	218.3	low
213145_at	FBXL14	0.000112776381357143	322.7	high
228132_at	ABLIM2	0.000112827651912114	23	low
236705_at	TMEM196	0.000112879633019093	132.7	low
225796_at	PXK	0.000112879882479142	166.7	low
202219_at	SLC6A8	0.000112936268590047	189.2	high
204000_at	GNB5	0.000112959504815696	168.1	low
202197_at	MTMR3	0.000113411248189349	146.9	low
201516_at	SRM	0.000114628268345154	284.8	high
225038_s_at	SURF6	0.000115689578559622	94.2	high
227177_at	CORO2A	0.000116861448313679	103.3	low
218670_at	PUS1	0.000117838106266196	103.1	high
224596_at	SLC44A1	0.0001178678838	364.7	high
222760_at	ZNF703	0.000117930233395785	66.2	high
201491_at	AHSA1	0.000117992412581776	711.9	high
228776_at	GJC1	0.000118015860422535	645	high
218213_s_at	TMEM258	0.000118024294267292	2139.8	high
218373_at	AKTIP	0.000118031905135135	163.3	low
206743_s_at	ASGR1	0.000118111844046784	34.1	low
224280_s_at	MTFR1L	0.000118325145425904	124.6	low
219493_at	SHCBP1	0.000118688182156177	58	high
201231_s_at	ENO1	0.000118934807869616	1433.4	high
228973_at	DLG2	0.000121283148825581	63.7	low
218522_s_at	MAP1S	0.000121562790081301	133.5	high
48825_at	ING4	0.000121784692888631	149.4	low
226415_at	VAT1L	0.000122253417253766	317.3	low
224886_at	JMJD8	0.000123453647604167	89.7	high
209849_s_at	RAD51C	0.000123680108637413	450.7	high
212405_s_at	METTL13	0.000123810059595376	179.8	high
200652_at	SSR2	0.000123868231764706	1807	high
224428_s_at	CDCA7	0.000124497751428571	352.6	high
204133_at	RRP9	0.000124676410724971	49.2	high
208795_s_at	MCM7	0.00012519934154023	787.7	high
213427_at	RPP40	0.000125425213432836	174	high
1558711_at	FAM13A-AS1	0.000126001965068807	21.9	low
202804_at	ABCC1	0.000127354681315789	221.2	high
224911_s_at	DCBLD2	0.000127414480263459	189.2	high
232219_x_at	USP21	0.000127631775062857	229	high
227288_at	SREK1IP1	0.000128578627100457	250.5	low
225677_at	BCAP29	0.000128726954937286	197.9	low
213191_at	TICAM1	0.000128769472870159	27.3	high
203693_s_at	E2F3	0.000129358893204545	197.8	high
206693_at	IL7	0.00012950440443686	168.4	low
228454_at	LCOR	0.00013004087685941	436.2	low
211684_s_at	DYNC1I2	0.000130115701816118	1762.2	low
204985_s_at	TRAPPC6A	0.000130749625084938	87	high
226495_at	MAVS	0.000131473772115385	284.7	high
204903_x_at	ATG4B	0.000131595891162528	196.7	high
218683_at	PTBP2	0.000131700348858757	620.9	low
218909_at	RPS6KC1	0.000131785879966178	177.3	low
234294_x_at	GATAD2A	0.000132024170563063	283.7	high
209642_at	BUB1	0.000132696045028121	133.5	high
219060_at	WDYHV1	0.000133203525213483	455.3	high
203456_at	PRAF2	0.000133667181098655	257.3	high
1568604_a_at	CADPS	0.000133802372222222	178.4	low
225475_at	MIER1	0.000133888376185682	267.7	low
221514_at	UTP14A	0.000133921712116461	214.4	high
218381_s_at	U2AF2	0.00013572679140625	560.1	high
201327_s_at	CCT6A	0.000135818852178771	1769.8	high
209143_s_at	CLNS1A	0.000138268584615385	760.9	high
204495_s_at	C15ORF39	0.000139090499665924	43.2	high
217754_at	DDX56	0.000140419091444444	241.8	high
242358_at	RASSF8-AS1	0.000140488996551724	54.6	low
220751_s_at	FAXDC2	0.000142407624528302	83.2	low
226242_at	C1ORF131	0.000143202492904656	314.2	high
223397_s_at	NIP7	0.000143939224031008	119.2	high
218239_s_at	GTPBP4	0.000144292191924779	468.1	high
213532_at	ADAM17	0.000144309545524862	282.5	high
236030_at	RCOR2	0.000144796449227373	66.9	high
223517_at	FBXO44	0.000147461921058434	38.6	low
201725_at	CDC123	0.000148989625192519	553.4	high
227809_at	ZC3H6	0.000149086965088106	139.8	low
226938_at	DCAF4	0.000149626419120879	69.6	high
203805_s_at	FANCA	0.000150066229198683	87.6	high
242282_at	ZFPM1	0.000150217998464912	144.9	high
217903_at	STRN4	0.000150719922015334	188.3	high
209165_at	AATF	0.00015233073380744	257.6	high
221217_s_at	RBFOX1	0.000155318361530055	119.7	low
201666_at	TIMP1	0.00015545447150655	1334	high
220975_s_at	C1QTNF1	0.000156066136314068	63.7	high
203525_s_at	APC	0.000156247348148148	318.7	low
222039_at	KIF18B	0.000156536318171926	215.3	high
218480_at	AGBL5	0.000156737705	125	high
213271_s_at	DOPEY1	0.000158258672204126	177.8	low
226350_at	CHML	0.000159310956832972	1073	high
205256_at	ZBTB39	0.000159343217551463	107.3	high
202175_at	CHPF	0.000159797806926407	69.7	high
225093_at	UTRN	0.000163573222594595	160.9	low
202690_s_at	SNRPD1	0.000163698948164147	1385.8	high
225838_at	EPC2	0.000164139522330097	455.3	low
206343_s_at	NRG1	0.000165274014655172	56.2	low
202680_at	GTF2E2	0.000165524062863294	241	high
228260_at	ELAVL2	0.000166095496666667	888.5	low
222696_at	AXIN2	0.0001667164783029	158.8	high
204036_at	LPAR1	0.000166982381437768	353.5	low
205825_at	PCSK1	0.000168670275669882	30	low
222427_s_at	LARS	0.000172031250642398	863.1	high
210473_s_at	ADGRA3	0.000175032425454545	285.3	high
222113_s_at	EPS15L1	0.000176172778098291	96.2	high
212513_s_at	USP33	0.000177955146375267	1070.8	low
235956_at	CEP126	0.000178110139381003	124	low
218688_at	TKFC	0.00017932124272051	43.3	high
228390_at	RAB30	0.000179440982484076	152.2	low
223993_s_at	CNIH4	0.000179488799574468	888.3	high
202211_at	ARFGAP3	0.000179513429925453	321.1	low
220525_s_at	AUP1	0.000182320148780488	627.5	high
217895_at	PTCD3	0.000182365837817797	339.1	high
204914_s_at	SOX11	0.000183660726878307	2514.4	high
226463_at	ATP6V1C1	0.000184414736680761	230.6	low
204141_at	TUBB2A	0.00018478829281943	2421.6	low
218396_at	VPS13C	0.00018715437721519	593.4	low
204720_s_at	DNAJC6	0.000187414902	507	low
202883_s_at	PPP2R1B	0.000187506377871444	98.8	low
219157_at	KLHL2	0.000192056034174553	226	low
225317_at	ACBD6	0.000194178928751312	227.7	high
211939_x_at	BTF3	0.0001942301125	4376	high
204130_at	HSD11B2	0.000194533156184486	26.3	high
204798_at	MYB	0.000195425767259414	102.8	high
207707_s_at	SEC13	0.000195469211308901	401.7	high
242283_at	DNAH14	0.000195669923615465	84	high
219111_s_at	DDX54	0.000201741266075157	95.7	high
218560_s_at	JMJD4	0.000202014981438999	51.8	high
236034_at	ANGPT2	0.000202762509677419	74.9	high
226039_at	MGAT4A	0.000202959831979167	330.6	low
219357_at	GTPBP1	0.000205539148544699	176.3	high
203845_at	KAT2B	0.000206254611318795	166.7	low
203162_s_at	KATNB1	0.000208223707253886	345.9	high
219050_s_at	ZNHIT2	0.000208354206120332	35.9	high
226208_at	ZSWIM6	0.0002110108	687	low
206550_s_at	NUP155	0.000211702603309204	107.8	high
1552370_at	C4ORF33	0.000212198891012397	58.5	low
210046_s_at	IDH2	0.000213778664912281	504.3	high
242711_x_at	FANCM	0.000216477311237113	174	high
225655_at	UHRF1	0.000217320417404737	365.3	high
224715_at	WDR34	0.000217371180349794	154.4	high
217931_at	CNPY3	0.000217385281622177	148.9	high
