#Program: R2: Genomics analysis and visualization platform
#Website: https://r2.amc.nl
#Support: r2-support@amsterdamumc.nl
#Date: 2025-04-17 (05:21:32)
#Dataset: ps_bell_jb1912c97_ensh38e98
#Kaplan_modus: median
#Minimal presentcalls: 1
#Multiple_testing: fdr 0.05
#Result_set (passed/total): 895/12395
#Subset: WITH_SURV (n=95)
#Subset_string: WITH_SURV:f______9________gA
#Survival: overall
#filter: manual gene selection (0)
#H:probeset	hugo	pvalue	express	sublist
ENSG00000144354	CDCA7	0.0223269514027055	14.1054	high
ENSG00000164221	CCDC112	0.0223384567048109	12.4366	low
ENSG00000196689	TRPV1	0.0223459350219224	16.4506	low
ENSG00000183655	KLHL25	0.0223473563843089	17.1664	high
ENSG00000165879	FRAT1	0.0223479039444225	7.5188	low
ENSG00000143228	NUF2	0.0223501935023387	5.9666	high
ENSG00000065911	MTHFD2	0.0223552133665064	22.0720	high
ENSG00000162065	TBC1D24	0.0223624530161077	74.0144	low
ENSG00000236104	ZBTB22	0.0223812046353304	5.9275	low
ENSG00000198885	ITPRIPL1	0.0223835469702662	17.2128	high
ENSG00000004399	PLXND1	0.0223937853762246	101.1945	low
ENSG00000092847	AGO1	0.0223942757300555	147.1894	low
ENSG00000135956	TMEM127	0.022395780069783	86.1835	low
ENSG00000138180	CEP55	0.022411952486726	8.8175	high
ENSG00000278535	DHRS11	0.022416009800607	9.7826	low
ENSG00000160789	LMNA	0.0224265248285291	71.8010	low
ENSG00000116514	RNF19B	0.0224271119114779	31.0457	low
ENSG00000142949	PTPRF	0.0224292066072006	286.9377	low
ENSG00000134901	KDELC1	0.0224404301900128	9.3197	high
ENSG00000179965	ZNF771	0.0224558156820394	8.2789	high
ENSG00000111540	RAB5B	0.022460044528088	178.5342	low
ENSG00000143093	STRIP1	0.0224627330744759	132.0989	low
ENSG00000176261	ZBTB8OS	0.0224642501428771	12.7104	low
ENSG00000167771	RCOR2	0.0224689803556489	26.7090	high
ENSG00000197535	MYO5A	0.0224764702881501	184.1659	low
ENSG00000177606	JUN	0.0224915527938608	193.6372	low
ENSG00000143248	RGS5	0.0224930740053352	694.4536	low
ENSG00000158467	AHCYL2	0.0224963599203958	34.3426	low
ENSG00000167747	C19ORF48	0.0224976032605606	22.3477	high
ENSG00000113140	SPARC	0.0225070595006384	660.8109	low
ENSG00000136848	DAB2IP	0.0225078314969319	126.8024	low
ENSG00000197457	STMN3	0.0225079940893958	173.2862	low
ENSG00000111670	GNPTAB	0.022511406616195	57.0108	low
ENSG00000165490	DDIAS	0.0225136910773993	5.4283	high
ENSG00000139734	DIAPH3	0.022522411760355	12.0711	high
ENSG00000162729	IGSF8	0.0225231127626898	32.5803	low
ENSG00000157350	ST3GAL2	0.0225232757174064	89.9043	low
ENSG00000084070	SMAP2	0.0225262007711751	74.3461	low
ENSG00000164109	MAD2L1	0.0225262991830868	11.0330	high
ENSG00000109079	TNFAIP1	0.0225266836419268	96.1393	low
ENSG00000169926	KLF13	0.0225300875964383	80.6521	low
ENSG00000167037	SGSM1	0.0225332346893151	123.5374	low
ENSG00000187688	TRPV2	0.0225365726066894	22.7155	low
ENSG00000120645	IQSEC3	0.0225392635860961	28.8981	low
ENSG00000113763	UNC5A	0.0225396064406449	76.2471	low
ENSG00000152818	UTRN	0.0225484120137146	137.1746	low
ENSG00000142156	COL6A1	0.0225550484463277	259.0938	low
ENSG00000136231	IGF2BP3	0.0225550684029886	36.3714	high
ENSG00000103723	AP3B2	0.022555566815662	105.4050	low
ENSG00000100479	POLE2	0.0225557731049399	6.0847	high
ENSG00000051180	RAD51	0.0225615450047312	7.6678	high
ENSG00000211584	SLC48A1	0.0225639165567934	31.1776	low
ENSG00000119632	IFI27L2	0.0225651514523311	7.3062	low
ENSG00000184619	KRBA2	0.0225675339379025	11.6316	low
ENSG00000170145	SIK2	0.0225701641731614	78.7710	low
ENSG00000112242	E2F3	0.0225706821929332	16.6154	high
ENSG00000181585	TMIE	0.0225712393041948	7.6384	low
ENSG00000078804	TP53INP2	0.022571295	50.192	low
ENSG00000144218	AFF3	0.0225724699459439	84.8179	low
ENSG00000131187	F12	0.0225760504626413	5.4618	high
ENSG00000117724	CENPF	0.0225839112014579	85.4591	high
ENSG00000196378	ZNF34	0.0225881145311247	20.7685	low
ENSG00000177706	FAM20C	0.0225882670824963	42.4806	low
ENSG00000074755	ZZEF1	0.0225891783549997	218.6469	low
ENSG00000111252	SH2B3	0.022593798371573	57.7149	low
ENSG00000162734	PEA15	0.0225971587593557	170.5660	low
ENSG00000197956	S100A6	0.0225978472583825	11.0966	low
ENSG00000214941	ZSWIM7	0.0226016198159901	12.1130	low
ENSG00000109674	NEIL3	0.0226028769845503	5.6322	high
ENSG00000072310	SREBF1	0.0226032898071625	43.8496	low
ENSG00000268043	NBPF12	0.0226065056431513	84.6050	low
ENSG00000135116	HRK	0.02260686243504	44.4860	low
ENSG00000102606	ARHGEF7	0.0226124404483688	185.4398	low
ENSG00000090889	KIF4A	0.0226128278611268	14.2848	high
ENSG00000184060	ADAP2	0.0226205068861909	15.2578	low
ENSG00000248905	FMN1	0.0226206834852019	143.8968	low
ENSG00000163497	FEV	0.0226208438145738	9.8116	high
ENSG00000135439	AGAP2	0.0226246246561408	64.2689	low
ENSG00000135046	ANXA1	0.0226268233170731	12.1816	low
ENSG00000160293	VAV2	0.0226292569962298	69.7253	low
ENSG00000103485	QPRT	0.0226313520915131	8.2477	high
ENSG00000135916	ITM2C	0.0226318801608801	107.6507	low
ENSG00000075884	ARHGAP15	0.0226363295025165	8.6117	low
ENSG00000180104	EXOC3	0.0226379158185822	56.9729	low
ENSG00000178028	DMAP1	0.0226416422234016	40.3162	low
ENSG00000035499	DEPDC1B	0.022641818666077	8.6098	high
ENSG00000095637	SORBS1	0.0226522766185612	111.3586	low
ENSG00000108691	CCL2	0.0226660157267336	18.0031	low
ENSG00000197472	ZNF695	0.0226673990019113	2.9898	high
ENSG00000143786	CNIH3	0.0226707527555543	9.9719	high
ENSG00000075218	GTSE1	0.0226708839018486	17.1127	high
ENSG00000172346	CSDC2	0.0226757174808396	23.0038	low
ENSG00000082641	NFE2L1	0.0226765291913884	184.2880	low
ENSG00000008300	CELSR3	0.0226827941429223	326.9309	low
ENSG00000145016	RUBCN	0.0226969352272727	82.0641	low
ENSG00000128564	VGF	0.0226970412988991	6.8505	high
ENSG00000123485	HJURP	0.02270002385545	18.7705	high
ENSG00000100095	SEZ6L	0.0227002544211849	307.8185	low
ENSG00000162998	FRZB	0.0227012390249115	23.1733	low
ENSG00000127838	PNKD	0.0227103898317277	36.5441	low
ENSG00000169992	NLGN2	0.0227114294745798	121.5472	low
ENSG00000136279	DBNL	0.0227115238352022	159.3168	low
ENSG00000071564	TCF3	0.0227292388153669	56.3013	high
ENSG00000117616	RSRP1	0.0227313383375978	31.1895	low
ENSG00000175727	MLXIP	0.0227347232474311	162.9844	low
ENSG00000135506	OS9	0.0227466266541129	150.3477	low
ENSG00000135451	TROAP	0.0227585290715722	24.6739	high
ENSG00000156374	PCGF6	0.0227612953460124	5.7546	high
ENSG00000196116	TDRD7	0.0227658844444938	12.9305	low
ENSG00000114861	FOXP1	0.0227688828372387	80.0376	low
ENSG00000135643	KCNMB4	0.0227722083665296	16.3603	low
ENSG00000082805	ERC1	0.0227744510088371	239.4917	low
ENSG00000176809	LRRC37A3	0.0227750128503724	26.8860	low
ENSG00000198663	C6ORF89	0.0227818381504815	143.2355	low
ENSG00000166788	SAAL1	0.0227841499741509	10.8832	high
ENSG00000166924	NYAP1	0.0227847091204401	31.4344	low
ENSG00000128050	PAICS	0.0227878949155356	59.1376	high
ENSG00000047056	WDR37	0.0227894679334426	45.8265	low
ENSG00000137601	NEK1	0.0227928416575095	28.7712	low
ENSG00000166862	CACNG2	0.022794057208364	13.1460	low
ENSG00000112419	PHACTR2	0.0228005826333627	38.0235	low
ENSG00000092421	SEMA6A	0.0228010552514116	114.0360	low
ENSG00000198858	R3HDM4	0.0228107738972084	32.9210	low
ENSG00000179915	NRXN1	0.0228118156239646	171.1561	low
ENSG00000010322	NISCH	0.0228143381309999	257.1332	low
ENSG00000198198	SZT2	0.0228171588297846	154.3871	low
ENSG00000066279	ASPM	0.0228173366402326	19.5289	high
ENSG00000104067	TJP1	0.0228202820507408	43.3000	low
ENSG00000197747	S100A10	0.0228234463292676	5.2010	low
ENSG00000214655	ZSWIM8	0.0228311332004243	99.4338	low
ENSG00000076108	BAZ2A	0.0228332236441469	247.4866	low
ENSG00000152256	PDK1	0.0228344089591622	26.6840	high
ENSG00000135423	GLS2	0.0228373641373737	3.5264	high
ENSG00000104332	SFRP1	0.0228440443004413	119.9709	low
ENSG00000100417	PMM1	0.0228447482222942	20.5392	low
ENSG00000123136	DDX39A	0.0228468545401553	44.0812	high
ENSG00000166603	MC4R	0.0228472128331465	4.1041	low
ENSG00000149212	SESN3	0.0228487863047002	160.4749	low
ENSG00000213676	ATF6B	0.0228518329702599	18.2606	low
ENSG00000177731	FLII	0.0228525892006383	102.5455	low
ENSG00000116016	EPAS1	0.022853235635718	212.1151	low
ENSG00000116830	TTF2	0.0228534789472239	31.4847	high
ENSG00000185386	MAPK11	0.0228571077660376	18.4396	low
ENSG00000153208	MERTK	0.0228577197424492	21.0052	low
ENSG00000133226	SRRM1	0.0228614128091397	83.1643	low
ENSG00000175322	ZNF519	0.0228624610586206	23.2757	high
ENSG00000182985	CADM1	0.0228642297650754	326.2460	low
ENSG00000149927	DOC2A	0.0228684997837569	19.7133	high
ENSG00000002746	HECW1	0.0228711444621011	76.9611	low
ENSG00000149930	TAOK2	0.0228724745401346	99.1644	low
ENSG00000158710	TAGLN2	0.0228738279305592	131.6623	low
ENSG00000156966	B3GNT7	0.0228781474271598	12.8002	low
ENSG00000157388	CACNA1D	0.0228783786549274	62.0556	low
ENSG00000182463	TSHZ2	0.0228799339525468	121.5893	low
ENSG00000154917	RAB6B	0.0228837683736795	151.2825	low
ENSG00000029534	ANK1	0.0228858541526376	66.5974	low
ENSG00000196700	ZNF512B	0.0228881297748228	87.4378	low
ENSG00000153707	PTPRD	0.0228885618407557	79.8328	low
ENSG00000174915	PTDSS2	0.0228898033750495	19.0835	high
ENSG00000168734	PKIG	0.0228912506433606	27.2776	low
ENSG00000137177	KIF13A	0.0228928778877372	67.2393	low
ENSG00000205710	C17ORF107	0.0228934567748454	7.4282	low
ENSG00000116675	DNAJC6	0.0228982410345643	174.6780	low
ENSG00000139352	ASCL1	0.0229001481346035	9.3197	high
ENSG00000113594	LIFR	0.0229015286717069	46.6376	low
ENSG00000106565	TMEM176B	0.0229036893247244	68.5134	low
ENSG00000160190	SLC37A1	0.0229061366674159	33.0396	low
ENSG00000090447	TFAP4	0.0229071383413332	21.3256	high
ENSG00000134287	ARF3	0.0229087225188035	128.0915	low
ENSG00000181031	RPH3AL	0.022914919678249	12.7051	low
ENSG00000116985	BMP8B	0.0229176577717626	14.0696	low
ENSG00000164818	DNAAF5	0.0229207810862401	29.7677	high
ENSG00000196550	FAM72A	0.0229220598087396	4.0637	high
ENSG00000174672	BRSK2	0.0229224197994101	126.0223	low
ENSG00000011600	TYROBP	0.022922741589804	13.0391	low
ENSG00000087074	PPP1R15A	0.0229232940492953	31.4267	low
ENSG00000102384	CENPI	0.0229242022193244	9.6436	high
ENSG00000104419	NDRG1	0.0229286908231741	178.4838	low
ENSG00000113248	PCDHB15	0.0229287601414798	25.1043	low
ENSG00000174469	CNTNAP2	0.0229303263684861	239.3825	low
ENSG00000119242	CCDC92	0.0229320042852339	40.5048	low
ENSG00000182809	CRIP2	0.022933628787894	55.9041	low
ENSG00000166669	ATF7IP2	0.0229349076110312	7.9490	high
ENSG00000101745	ANKRD12	0.0229389494701901	67.8567	low
ENSG00000152518	ZFP36L2	0.0229436124831759	39.0934	low
ENSG00000055070	SZRD1	0.0229495258154838	79.2737	low
ENSG00000139725	RHOF	0.0229496750261385	3.1944	low
ENSG00000063015	SEZ6	0.0229516690849078	60.5706	low
ENSG00000240344	PPIL3	0.022954485181305	8.4432	high
ENSG00000162522	KIAA1522	0.02295558229186	43.6129	low
ENSG00000129355	CDKN2D	0.0229564060688429	7.6048	low
ENSG00000160310	PRMT2	0.0229592217030984	102.1936	low
ENSG00000178585	CTNNBIP1	0.0229611381418807	31.2868	low
ENSG00000157216	SSBP3	0.0229636466266216	149.4345	low
ENSG00000224420	ADM5	0.0229677427905108	2.6971	high
ENSG00000169439	SDC2	0.022976492759012	23.4293	low
ENSG00000125931	CITED1	0.0229823650943154	1	high
ENSG00000138175	ARL3	0.022982518102495	42.2671	low
ENSG00000167528	ZNF641	0.0229880964471065	68.1932	low
ENSG00000109436	TBC1D9	0.0229898339987026	96.7397	low
ENSG00000156509	FBXO43	0.0229932373726637	3.2281	high
ENSG00000136156	ITM2B	0.0229945729389186	97.4680	low
ENSG00000131697	NPHP4	0.0229963872904884	45.7743	low
ENSG00000072134	EPN2	0.0230040712440942	102.6459	low
ENSG00000196275	GTF2IRD2	0.0230047734134184	47.0621	low
ENSG00000127423	AUNIP	0.0230049691181677	4.3497	high
ENSG00000213988	ZNF90	0.0230062235275941	7.7335	high
ENSG00000118496	FBXO30	0.0230141591405841	41.9811	low
ENSG00000155366	RHOC	0.023020528036084	36.6337	low
ENSG00000108852	MPP2	0.0230267969461757	99.5328	low
ENSG00000119973	PRLHR	0.0230283352921713	6.1502	high
ENSG00000181045	SLC26A11	0.0230343978479933	60.4855	low
ENSG00000091651	ORC6	0.0230372710627191	6.9224	high
ENSG00000146670	CDCA5	0.0230412232535917	21.0715	high
ENSG00000179832	MROH1	0.0230429367145904	55.6648	low
ENSG00000106479	ZNF862	0.0230440978124157	42.1780	low
ENSG00000013016	EHD3	0.0230513041430841	31.6809	low
ENSG00000125266	EFNB2	0.0230519492212747	39.1696	low
ENSG00000198892	SHISA4	0.0230525193571185	21.8321	low
ENSG00000008517	IL32	0.0230609134663874	16.4037	low
ENSG00000204442	FAM155A	0.0230656279696937	29.8126	low
ENSG00000163618	CADPS	0.0230664568979636	142.9452	low
ENSG00000085415	SEH1L	0.0230684025101011	37.5949	high
ENSG00000013810	TACC3	0.0230705725234656	30.6246	high
ENSG00000183317	EPHA10	0.0230819264552242	35.2184	low
ENSG00000134107	BHLHE40	0.0230821626492997	43.2033	low
ENSG00000140284	SLC27A2	0.0230886362238481	4.3833	high
ENSG00000033627	ATP6V0A1	0.0230904351729819	319.3369	low
ENSG00000186469	GNG2	0.0231060899854171	202.9997	low
ENSG00000005884	ITGA3	0.0231210483644703	77.9875	low
ENSG00000169432	SCN9A	0.0231458595034643	214.2656	low
ENSG00000106789	CORO2A	0.0231857661577806	62.2361	low
ENSG00000171848	RRM2	0.0231868113783434	31.0989	high
ENSG00000117600	PLPPR4	0.0232258106589167	91.3430	low
ENSG00000139112	GABARAPL1	0.0232616483215548	36.8997	low
ENSG00000078369	GNB1	0.0232659937223404	435.5923	low
ENSG00000003402	CFLAR	0.023278351437548	70.8037	low
ENSG00000017483	SLC38A5	0.0232784762641363	7.0266	high
ENSG00000213760	ATP6V1G2	0.023302819380531	7.534	low
ENSG00000121769	FABP3	0.0233063160684796	18.7131	low
ENSG00000130540	SULT4A1	0.0233098270169923	54.8813	low
ENSG00000275066	SYNRG	0.0233161691121389	76.7531	low
ENSG00000205413	SAMD9	0.0233167194452264	10.6547	low
ENSG00000213088	ACKR1	0.0233221145065527	16.3145	low
ENSG00000166579	NDEL1	0.0233440267571089	47.4195	low
ENSG00000108423	TUBD1	0.023344795223337	9.1064	high
ENSG00000005238	FAM214B	0.0233452303438538	23.9831	low
ENSG00000169967	MAP3K2	0.0233467784227652	70.0816	low
ENSG00000117758	STX12	0.023353857518797	54.1578	low
ENSG00000125841	NRSN2	0.0233562215638983	61.0167	low
ENSG00000140199	SLC12A6	0.0233609218359626	96.4534	low
ENSG00000203805	PLPP4	0.0233676560925251	27.8910	low
ENSG00000167535	CACNB3	0.0233854903925567	93.6447	low
ENSG00000176658	MYO1D	0.0233873815156744	64.0579	low
ENSG00000148660	CAMK2G	0.023395131051855	129.4248	low
ENSG00000121753	ADGRB2	0.0233977741183826	104.9968	low
ENSG00000117877	CD3EAP	0.0234017382620789	4.0246	high
ENSG00000138696	BMPR1B	0.0234058466856471	71.4369	low
ENSG00000243335	KCTD7	0.023427101585426	40.3748	low
ENSG00000149782	PLCB3	0.0234281260827748	55.6348	low
ENSG00000130226	DPP6	0.0234419208620022	218.5229	low
ENSG00000227051	C14ORF132	0.0234476299811435	572.9240	low
ENSG00000124570	SERPINB6	0.0234509446561397	52.0094	low
ENSG00000265491	RNF115	0.0234550782311553	62.0159	low
ENSG00000087903	RFX2	0.0234555875519737	10.6825	high
ENSG00000113645	WWC1	0.0234565970598747	17.8274	high
ENSG00000183826	BTBD9	0.023468861124794	67.4834	low
ENSG00000171724	VAT1L	0.0234690128647692	141.8552	low
ENSG00000124766	SOX4	0.0234810608633553	303.3393	low
ENSG00000115107	STEAP3	0.0234830585827101	14.7194	low
ENSG00000105767	CADM4	0.0234832173743086	42.6258	low
ENSG00000005882	PDK2	0.0234862345120249	53.4562	low
ENSG00000072778	ACADVL	0.0234869662938197	121.0052	low
ENSG00000171914	TLN2	0.0234962167500704	329.3920	low
ENSG00000113916	BCL6	0.0234973752003787	22.7063	low
ENSG00000219481	NBPF1	0.0234984332740965	118.2656	low
ENSG00000109452	INPP4B	0.0235015567710269	30.8592	low
ENSG00000113070	HBEGF	0.0235049348595241	12.9492	low
ENSG00000112759	SLC29A1	0.0235065985363279	148.3743	low
ENSG00000160439	RDH13	0.0235068994920974	2.6703	high
ENSG00000166974	MAPRE2	0.0235100426075398	209.9251	low
ENSG00000151135	TMEM263	0.023510769805374	13.8343	low
ENSG00000165804	ZNF219	0.023525747476052	16.7247	high
ENSG00000077157	PPP1R12B	0.0235306223649978	161.7981	low
ENSG00000171345	KRT19	0.0235307160167825	40.2906	low
ENSG00000158109	TPRG1L	0.0235349197393838	18.6472	low
ENSG00000197312	DDI2	0.0235416639778269	34.2790	low
ENSG00000146826	C7ORF43	0.0235461715873479	24.5403	low
ENSG00000183323	CCDC125	0.0235474288908709	9.2958	high
ENSG00000160753	RUSC1	0.0235528284275661	73.2508	low
ENSG00000157881	PANK4	0.0235685922314256	20.9309	low
ENSG00000164638	SLC29A4	0.0235753663318049	172.3962	low
ENSG00000174238	PITPNA	0.0235950377975079	67.6782	low
ENSG00000108774	RAB5C	0.0236143564881857	57.4626	low
ENSG00000136997	MYC	0.0236201864198881	39.9685	low
ENSG00000168216	LMBRD1	0.0236281605872865	23.1677	low
ENSG00000188807	TMEM201	0.0236373987271264	50.2653	low
ENSG00000109586	GALNT7	0.0236448454114847	9.2609	high
ENSG00000142669	SH3BGRL3	0.0236494312818846	36.0712	low
ENSG00000183765	CHEK2	0.0236597003272874	11.0973	high
ENSG00000198053	SIRPA	0.0236602988159837	36.5926	low
ENSG00000102897	LYRM1	0.0236618874227311	14.8967	high
ENSG00000130203	APOE	0.0236651772511641	54.2372	low
ENSG00000163467	TSACC	0.023665272422623	2.7713	high
ENSG00000171451	DSEL	0.0236782050429241	7.6994	low
ENSG00000109046	WSB1	0.0236799120341896	111.2007	low
ENSG00000134508	CABLES1	0.0236818058546643	19.9391	high
ENSG00000187764	SEMA4D	0.0236827478510699	118.9594	low
ENSG00000154511	FAM69A	0.0236857788365697	11.8531	low
ENSG00000019582	CD74	0.0236964480438764	449.4540	low
ENSG00000137936	BCAR3	0.0236967750934691	20.8872	low
ENSG00000198746	GPATCH3	0.0237064202561708	11.6340	low
ENSG00000170381	SEMA3E	0.0237103398031702	18.5361	low
ENSG00000101460	MAP1LC3A	0.0237140843113772	24.2592	low
ENSG00000137857	DUOX1	0.023719938053323	42.4806	low
ENSG00000042445	RETSAT	0.0237225785423593	19.0672	low
ENSG00000005339	CREBBP	0.0237261228471342	313.0993	low
ENSG00000196793	ZNF239	0.0237287005197231	10.5821	high
ENSG00000196663	TECPR2	0.0237308716845878	52.2767	low
ENSG00000043514	TRIT1	0.0237354352629208	24.5175	low
ENSG00000135069	PSAT1	0.0237360302853211	5.8971	high
ENSG00000148180	GSN	0.0237436521236451	68.3532	low
ENSG00000196132	MYT1	0.0237527218582336	117.7072	low
ENSG00000137216	TMEM63B	0.0237653990812445	138.4378	low
ENSG00000173786	CNP	0.0237696570174959	121.3468	low
ENSG00000171475	WIPF2	0.0237791469300716	96.2957	low
ENSG00000130775	THEMIS2	0.0237910446428539	17.0924	low
ENSG00000160050	CCDC28B	0.023799204679874	14.1523	low
ENSG00000050438	SLC4A8	0.0238083744864547	322.0417	low
ENSG00000178038	ALS2CL	0.0238163321408937	28.8388	low
ENSG00000134250	NOTCH2	0.0238386267321396	80.0376	low
ENSG00000128805	ARHGAP22	0.0238447525849759	24.1781	low
ENSG00000132376	INPP5K	0.0238458697870895	45.6402	low
ENSG00000172020	GAP43	0.0238515055996548	208.9804	low
ENSG00000241839	PLEKHO2	0.0238863995312021	30.4067	low
ENSG00000106665	CLIP2	0.0238927182542547	162.2607	low
ENSG00000125844	RRBP1	0.0239322401586323	48.0906	low
ENSG00000117602	RCAN3	0.0239343641888952	11.1233	low
ENSG00000135541	AHI1	0.023939751164204	64.6731	low
ENSG00000067082	KLF6	0.0239825218633196	50.9086	low
ENSG00000172057	ORMDL3	0.0239922411344538	43.1423	low
ENSG00000175643	RMI2	0.0239972133054313	8.7498	high
ENSG00000197629	MPEG1	0.024030873721915	62.8927	low
ENSG00000087258	GNAO1	0.0240425097832809	274.1337	low
ENSG00000116688	MFN2	0.0240427511157895	138.8487	low
ENSG00000186603	HPDL	0.0240587620704445	4.5644	high
ENSG00000136167	LCP1	0.0240794209415552	69.8094	low
ENSG00000178773	CPNE7	0.0240850505267353	9.0573	high
ENSG00000118369	USP35	0.0240905858735517	33.9210	low
ENSG00000198944	SOWAHA	0.0240934661022545	3.9454	low
ENSG00000103811	CTSH	0.0241281647086434	37.0430	low
ENSG00000008130	NADK	0.0241444036627244	47.4195	low
ENSG00000169991	IFFO2	0.0241771062192086	13.2473	low
ENSG00000084652	TXLNA	0.0241955570603149	144.7539	low
ENSG00000010610	CD4	0.0242262466790037	35.3848	low
ENSG00000075461	CACNG4	0.0242469276697848	161.7799	low
ENSG00000104081	BMF	0.0242625687678208	24.8057	low
ENSG00000066136	NFYC	0.0242985168775928	61.5783	low
ENSG00000274211	SOCS7	0.0243120801321645	83.4423	low
ENSG00000174669	SLC29A2	0.0243243902046746	8.9300	high
ENSG00000124191	TOX2	0.024341104079259	37.9382	low
ENSG00000127955	GNAI1	0.0243503260820227	51.9072	low
ENSG00000101160	CTSZ	0.0243546589597877	42.9447	low
ENSG00000116353	MECR	0.024361798087445	16.5694	low
ENSG00000115556	PLCD4	0.0243927897894732	32.4675	low
ENSG00000163866	SMIM12	0.024402356693309	36.6330	low
ENSG00000125347	IRF1	0.0244056101291597	16.1614	low
ENSG00000162236	STX5	0.0244117198048373	37.8467	low
ENSG00000157916	RER1	0.0244546101337658	33.9461	low
ENSG00000141258	SGSM2	0.0244618465395495	125.3668	low
ENSG00000067798	NAV3	0.0245070878379155	57.8558	low
ENSG00000139625	MAP3K12	0.0245121795571206	93.0130	low
ENSG00000160214	RRP1	0.0245245691070704	27.7976	high
ENSG00000116273	PHF13	0.0245597912526207	18.3836	low
ENSG00000132694	ARHGEF11	0.024562720133527	242.8299	low
ENSG00000163683	SMIM14	0.0246127218372169	24.2337	low
ENSG00000132906	CASP9	0.0246134695552905	14.8713	low
ENSG00000141753	IGFBP4	0.0246367973505896	48.4510	low
ENSG00000159202	UBE2Z	0.0246644291195872	167.8527	low
ENSG00000037637	FBXO42	0.0246658810636472	80.9059	low
ENSG00000151150	ANK3	0.0246940588352748	385.8894	low
ENSG00000185722	ANKFY1	0.0247156001343581	154.2115	low
ENSG00000196743	GM2A	0.0247192704165988	58.9453	low
ENSG00000163254	CRYGC	0.0247532292987072	1.5930	high
ENSG00000084112	SSH1	0.0247669839184212	93.7124	low
ENSG00000136235	GPNMB	0.0247728913936413	80.0376	low
ENSG00000112619	PRPH2	0.024788136916767	14.5828	low
ENSG00000221978	CCNL2	0.0248185818015846	91.6332	low
ENSG00000049245	VAMP3	0.0248267455053666	34.0967	low
ENSG00000116691	MIIP	0.0248808342755308	17.6784	low
ENSG00000171992	SYNPO	0.0249150049960281	62.4363	low
ENSG00000126500	FLRT1	0.0249241994376159	27.9992	low
ENSG00000118507	AKAP7	0.0249262391087932	6.6453	low
ENSG00000120942	UBIAD1	0.0249351592411979	26.3668	low
ENSG00000121064	SCPEP1	0.0249897219528854	28.9020	low
ENSG00000111665	CDCA3	0.0250233102333933	12.9100	high
ENSG00000180176	TH	0.0250445239747119	147.9965	low
ENSG00000139618	BRCA2	0.0250832307208537	13.4341	high
ENSG00000125945	ZNF436	0.0250995668845464	32.6056	low
ENSG00000111716	LDHB	0.0251383082693908	5.9666	high
ENSG00000062598	ELMO2	0.02515485227416	75.0192	low
ENSG00000111249	CUX2	0.0251968421533982	30.5609	high
ENSG00000225968	ELFN1	0.0252103817493789	25.3564	low
ENSG00000126070	AGO3	0.0252661569302403	87.0874	low
ENSG00000139767	SRRM4	0.0252780183434528	144.8962	low
ENSG00000124574	ABCC10	0.0252828790945616	42.3875	low
ENSG00000130764	LRRC47	0.02532217945115	49.2962	low
ENSG00000068028	RASSF1	0.0253772687873606	18.3708	low
ENSG00000170581	STAT2	0.0253784509610414	97.3768	low
ENSG00000160957	RECQL4	0.0254055404236218	20.6044	high
ENSG00000116198	CEP104	0.0254349731235382	45.4522	low
ENSG00000183696	UPP1	0.0254396523952445	17.4581	low
ENSG00000144749	LRIG1	0.0254825811849446	29.3410	low
ENSG00000273274	ZBTB8B	0.0254917476171175	22.9912	low
ENSG00000198026	ZNF335	0.025511744004565	56.9902	low
ENSG00000149577	SIDT2	0.0255152071833867	58.9485	low
ENSG00000160097	FNDC5	0.0255487761352766	26.2067	low
ENSG00000167778	SPRYD3	0.0255644083813894	23.2619	low
ENSG00000233954	UQCRHL	0.0255705281974734	10.6611	low
ENSG00000213199	ASIC3	0.0255804305997894	17.2254	low
ENSG00000072062	PRKACA	0.025597901216686	77.5889	low
ENSG00000165646	SLC18A2	0.025606060386701	60.7391	low
ENSG00000117682	DHDDS	0.0256636020954351	46.9371	low
ENSG00000157191	NECAP2	0.0257214030010555	42.6900	low
ENSG00000184677	ZBTB40	0.0257794648588457	94.0746	low
ENSG00000134686	PHC2	0.0258377894399743	125.1164	low
ENSG00000008283	CYB561	0.0258963785316749	130.8422	low
ENSG00000118432	CNR1	0.0259869989227714	41.6627	low
ENSG00000203772	SPRN	0.0265614407216136	7.0495	low
ENSG00000131378	RFTN1	0.0267766248860545	86.6981	low
ENSG00000167103	PIP5KL1	0.0267953205813402	10.0186	low
ENSG00000064999	ANKS1A	0.0268056506336077	197.4214	low
ENSG00000196935	SRGAP1	0.0268366040408059	118.7982	low
ENSG00000138035	PNPT1	0.0273114971768009	17.2959	high
ENSG00000197208	SLC22A4	0.0273922272225157	8.0230	low
ENSG00000184988	TMEM106A	0.0275698097774813	19.6585	low
ENSG00000118263	KLF7	0.0275961237392145	406.1192	low
ENSG00000146112	PPP1R18	0.0276325523710031	12.7210	low
ENSG00000173166	RAPH1	0.0276370951670408	25.0666	low
ENSG00000113657	DPYSL3	0.0276687165573921	864.8140	low
ENSG00000198646	NCOA6	0.027801466177683	187.9989	low
ENSG00000153558	FBXL2	0.0278787267084282	31.7701	low
ENSG00000185869	ZNF829	0.0284295400641244	13.7386	high
ENSG00000182175	RGMA	0.0285153774813896	27.1151	low
ENSG00000169918	OTUD7A	0.0285276942735046	20.4388	low
